ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,host_country,is_host,type_of_event
10973,Doina Ofelia Beliu-Melinte,F,27.0,171.0,59.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Women's 1,500 metres",Silver,USA,False,individual_games
10979,Joseph Bessala,M,27.0,165.0,67.0,Cameroon,CMR,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Welterweight,Silver,Mexico,False,individual_games
10996,Colette Besson (-Nogus),F,22.0,169.0,58.0,France,FRA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 400 metres,Gold,Mexico,False,individual_games
11005,"Gregory Alan ""Greg"" Best",M,24.0,187.0,75.0,USA,USA,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Individual",Silver,South Korea,False,individual_games
11012,Alimbeg Borisovich Bestayev,M,20.0,,,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze,Australia,False,individual_games
11059,"Hansjrg ""Hans"" Bettembourg",M,28.0,172.0,93.0,Sweden,SWE,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze,Germany,False,individual_games
11069,Paolo Bettini,M,30.0,169.0,58.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's Road Race, Individual",Gold,Greece,False,individual_games
11123,Jos Beyaert,M,22.0,,,France,FRA,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Road Race, Individual",Gold,UK,False,individual_games
11143,Udo Beyer,M,20.0,195.0,135.0,Germany,GDR,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Shot Put,Gold,Canada,False,individual_games
11143,Udo Beyer,M,24.0,195.0,135.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Shot Put,Bronze,Soviet Union,False,individual_games
11145,Uwe Beyer,M,19.0,191.0,108.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Hammer Throw,Bronze,Japan,False,individual_games
11146,Jamie Lynn Beyerle-Gray (-Corkish),F,28.0,157.0,55.0,USA,USA,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Gold,UK,False,individual_games
11147,Ina Beyermann,F,19.0,170.0,60.0,Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Butterfly,Bronze,USA,False,individual_games
11148,Malik Beylerolu,M,26.0,175.0,75.0,Turkey,TUR,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Middleweight,Silver,USA,False,individual_games
